Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,BATCH_SIZE,DROPOUT_RATE,LEARNING_RATE,LOSS_TYPE,MAX_SEQ_LENGTH,MODEL_NAME,test_Class_1_F1,test_Class_1_FN,test_Class_1_FP,test_Class_1_MCC,test_Class_1_Precision,test_Class_1_Recall,test_Class_1_TN,test_Class_1_TP,test_Class_2_F1,test_Class_2_FN,test_Class_2_FP,test_Class_2_MCC,test_Class_2_Precision,test_Class_2_Recall,test_Class_2_TN,test_Class_2_TP,test_Class_3_F1,test_Class_3_FN,test_Class_3_FP,test_Class_3_MCC,test_Class_3_Precision,test_Class_3_Recall,test_Class_3_TN,test_Class_3_TP,test_Class_4_F1,test_Class_4_FN,test_Class_4_FP,test_Class_4_MCC,test_Class_4_Precision,test_Class_4_Recall,test_Class_4_TN,test_Class_4_TP,val_Class_1_F1,val_Class_1_FN,val_Class_1_FP,val_Class_1_MCC,val_Class_1_Precision,val_Class_1_Recall,val_Class_1_TN,val_Class_1_TP,val_Class_2_F1,val_Class_2_FN,val_Class_2_FP,val_Class_2_MCC,val_Class_2_Precision,val_Class_2_Recall,val_Class_2_TN,val_Class_2_TP,val_Class_3_F1,val_Class_3_FN,val_Class_3_FP,val_Class_3_MCC,val_Class_3_Precision,val_Class_3_Recall,val_Class_3_TN,val_Class_3_TP,val_Class_4_F1,val_Class_4_FN,val_Class_4_FP,val_Class_4_MCC,val_Class_4_Precision,val_Class_4_Recall,val_Class_4_TN,val_Class_4_TP
2024-02-05 03:34:42,10.6min,0ccb4baadb9648bba3d622832049e42a,serious-hare-873,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,32,0,5e-05,bce,128,distilbert-base-uncased,0,344,0,0,0,0,224168,0,0.7693178596750672,398,417,0.7674997467955718,0.7652027027022719,0.7734775184969986,222338,1359,0.45594913664791237,320,279,0.4549308076200985,0.4735849056594838,0.43957968476280285,223662,251,0.7742435991897236,379,494,0.7726319345200224,0.7518834756400041,0.79797441364563,222142,1497,0,0,0,0,0,0,229760,0,0.833186748255718,172,397,0.833787816104749,0.7816281628158517,0.8920276208406202,227770,1421,0.5206547150188015,394,221,0.524150438803588,0.6018018018007175,0.4587912087905786,228811,334,0.8022297619821123,332,484,0.8009939684178004,0.7737260402053419,0.8329139406135717,227289,1655
2024-02-05 03:29:23,5.3min,e83efae07d504cf2a79c07608fe1d42a,gaudy-gnat-724,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,32,0,5e-05,bce,64,distilbert-base-uncased,0,239,0,0,0,0,112017,0,0.8639129037583758,181,244,0.8621744290061463,0.8468298807276542,0.8816993464046525,110482,1349,0.5113636358678714,239,363,0.5113199475403513,0.4646017699108192,0.5685920577607065,111339,315,0.7720168687669715,276,643,0.7712042604412536,0.7075943610728933,0.8493449781654753,109781,1556,0,0,0,0,0,0,114880,0,0.883825416702163,105,257,0.883312675041138,0.8427172582614182,0.9291497975702232,113141,1377,0.5413642955810982,292,340,0.5389313894903873,0.5231416549782284,0.5609022556382542,113875,373,0.8098859310622506,219,581,0.8094790539047796,0.745733041575166,0.8861154446173239,112376,1704
2024-02-05 03:14:30,14.9min,1798aa4f9f114db08369dc320b023d09,spiffy-horse-985,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,16,0,5e-05,bce,128,distilbert-base-uncased,0,344,0,0,0,0,224168,0,0.8110456091839947,450,159,0.8130594595356189,0.8915416098220386,0.7438816163911531,222596,1307,0.5875576032351053,316,42,0.6185801083531186,0.8585858585829678,0.4465849387032459,223899,255,0.8154228850739559,237,505,0.8156102674626609,0.764458955223524,0.873667377398255,222131,1639,0,0,0,0,0,0,229760,0,0.8802547765696103,211,165,0.8795267673620004,0.8933419521649041,0.8675455116127636,228002,1382,0.5471698108507453,409,119,0.5638945435989722,0.7283105022814422,0.4381868131862113,228913,319,0.8346599949556919,152,575,0.8370347014395251,0.7614107883814268,0.9235027679914829,227198,1835
2024-02-05 03:06:46,7.7min,2f0901e0a62b481da1e88d783c2410dd,peaceful-whale-438,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,16,0,5e-05,bce,64,distilbert-base-uncased,0,239,0,0,0,0,112017,0,0.8796783168531918,108,281,0.8792221408149746,0.8349970640042073,0.9294117647052749,110445,1422,0.6612170748848318,190,183,0.6595610369087274,0.6654478976221838,0.6570397111901498,111519,364,0.848706558162601,208,371,0.8468831081134092,0.8140350877188902,0.886462882095586,110053,1624,0,0,0,0,0,0,114880,0,0.888473519751604,56,302,0.8895931709868203,0.8252314814810039,0.9622132253704708,113096,1426,0.6930232553133597,218,178,0.6916279994759055,0.7151999999988556,0.6721804511268088,114037,447,0.8592807139602767,143,440,0.8590018707982859,0.8018018018014407,0.925637025480538,112517,1780
2024-02-05 02:56:11,10.6min,5625bd29be18492cae3a6d9deac43d9b,bold-hare-524,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,32,0.1,2e-05,smooth_focal,128,distilbert-base-uncased,0,344,0,0,0,0,224168,0,0.6291605296917017,689,570,0.6267298144156116,0.652014652014254,0.607854297096979,222185,1068,0.23933649245276106,470,172,0.25453255103425415,0.3699633699620148,0.1768826619961876,223769,101,0.6140120698225476,706,765,0.6107832905121154,0.6046511627903852,0.6236673773983883,221871,1170,0,0,0,0,0,0,229760,0,0.6949666459525505,447,559,0.6931697621904525,0.6721407624629488,0.7193973634647085,227608,1146,0.3364661649807684,549,157,0.3606067802657594,0.5327380952365097,0.24587912087878314,228875,179,0.6165853653538299,723,849,0.6134318755378523,0.5982016090863236,0.6361348766982203,226924,1264
2024-02-05 02:51:02,5.2min,5997e8e8f4b14e6386f44c257d2588a1,merciful-wren-819,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,32,0.1,2e-05,smooth_focal,64,distilbert-base-uncased,0,239,0,0,0,0,112017,0,0.762427568882674,280,499,0.7606713501267804,0.7146941109201174,0.8169934640517537,110227,1250,0.2869318178456628,453,49,0.3488917250861784,0.6733333333288445,0.18231046931375033,111653,101,0.6783401290344757,418,923,0.6775225638432423,0.6050492083865618,0.7718340611349499,109501,1414,0,0,0,0,0,0,114880,0,0.7975757570804576,166,502,0.7989299716712633,0.7238723872383257,0.8879892037780783,112896,1316,0.3386727685140494,517,61,0.39524744357242775,0.7081339712884779,0.22255639097710894,114154,148,0.6907428566498515,412,941,0.6900886940196327,0.6162316476343327,0.7857514300567937,112016,1511
2024-02-05 02:35:49,15.2min,3ec5919103fa47a49528f6c0aeddab01,learned-lynx-126,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,16,0.1,2e-05,smooth_focal,128,distilbert-base-uncased,0,344,0,0,0,0,224168,0,0.7546426556617095,416,456,0.7527338638566702,0.7462437395655279,0.7632327831526675,222299,1341,0.3984063740106447,371,233,0.40090570171369777,0.4618937644331134,0.3502626970221537,223708,200,0.7010485764504297,238,1159,0.7122858245137909,0.585627457990495,0.8731343283577435,221477,1638,0,0,0,0,0,0,229760,0,0.8076699588282696,203,459,0.8084996152398428,0.751757706868171,0.8725674827364265,227708,1390,0.46046511578663546,431,265,0.4628409875070264,0.5284697508887394,0.4079670329664726,228767,297,0.7206771458315036,199,1187,0.7327344267182003,0.6010084033611425,0.8998490186205839,226586,1788
2024-02-05 02:28:09,7.7min,f5a2f8f7a3684095b63c436a832f0e1a,whimsical-roo-639,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,16,0.1,2e-05,smooth_focal,64,distilbert-base-uncased,0,239,0,0,0,0,112017,0,0.8510362689295418,216,244,0.8489948621899547,0.8433889602048502,0.8588235294112034,110482,1314,0.518664046654166,290,200,0.5185376816841384,0.5689655172401531,0.4765342960280207,111502,264,0.7258687253913276,140,1138,0.7381465395095231,0.5978798586570325,0.9235807860256967,109286,1692,0,0,0,0,0,0,114880,0,0.8766591124817985,128,253,0.8757180039547391,0.8425637834468932,0.9136302294190867,113145,1354,0.5369244130645915,356,177,0.5413007390834843,0.6358024691344942,0.4646616541346396,114038,309,0.7409368630669658,104,1168,0.7542355013170642,0.608972212922461,0.9459178367129767,111789,1819
2024-02-05 02:17:34,10.6min,2a8605abdc8a4f41ab017df8d7c4076f,wise-bat-239,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,32,0.1,2e-05,focal,128,distilbert-base-uncased,0,344,0,0,0,0,224168,0,0.5837353544494709,910,298,0.5946920451624041,0.7397379912657295,0.482071713147136,222457,847,0.08978328152822801,542,46,0.13941478575301153,0.3866666666615111,0.050788091068212284,223895,29,0.5859623374830558,678,1015,0.5842073543719006,0.5413465883413731,0.6385927505327087,221621,1198,0,0,0,0,0,0,229760,0,0.6339512899518808,721,286,0.6399486077172023,0.7530224525036675,0.5473948524792546,227881,872,0.16961130717567818,656,49,0.2417457751270822,0.5950413223091319,0.09890109890096305,228983,72,0.5969599258045603,691,1059,0.5953260083074707,0.5503184713373459,0.6522395571209602,226714,1296
2024-02-05 02:12:12,5.4min,fc24865ea8334f4c91cb2d4612060966,puzzled-tern-805,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,32,0.1,2e-05,focal,64,distilbert-base-uncased,0,239,0,0,0,0,112017,0,0.7783616687436403,271,446,0.7763011114392766,0.7384164222869569,0.8228758169929262,110280,1259,0.22395023304228573,482,17,0.3232002339468832,0.8089887640358541,0.1299638989167329,111685,72,0.6628088132269426,343,1172,0.6680935554383826,0.5595640736563098,0.8127729257637485,109252,1489,0,0,0,0,0,0,114880,0,0.8143036381468761,184,408,0.8137719094999045,0.7608440797181941,0.8758434547902322,112990,1298,0.29766297633122885,544,27,0.3843247704969646,0.8175675675620435,0.1819548872177715,114188,121,0.6762860722917714,306,1242,0.6834454010089837,0.5655823714583541,0.8408736349449606,111715,1617
2024-02-05 01:57:20,14.9min,74f3925a6ea24f8cb8b63841caf17201,painted-lynx-527,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,16,0.1,2e-05,focal,128,distilbert-base-uncased,0,344,0,0,0,0,224168,0,0.7661368791719411,576,145,0.7722389969260013,0.8906485671184837,0.6721684689808354,222610,1181,0.3897254202256824,351,338,0.3882131848663817,0.39426523297420385,0.385288966724369,223603,220,0.7548321459909995,392,572,0.7534747993018673,0.7217898832681314,0.7910447761189813,222064,1484,0,0,0,0,0,0,229760,0,0.842211732475885,344,124,0.8435462050249456,0.9096868171879755,0.7840552416818681,228043,1249,0.4618674264423217,404,351,0.4605524806951169,0.4799999999992889,0.44505494505433374,228681,324,0.7865384610390829,351,537,0.7853921247680326,0.7528762080070166,0.82335178661257,227236,1636
2024-02-05 01:49:22,8.0min,4243e2011f4e425e9afb7d0112a54d49,bouncy-rook-980,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,16,0.1,2e-05,focal,64,distilbert-base-uncased,0,239,0,0,0,0,112017,0,0.8501699099118439,154,331,0.849292691904979,0.8060925600463936,0.8993464052281703,110395,1376,0.5174825170237609,332,82,0.5393609726305237,0.7302631578923346,0.4007220216599265,111620,222,0.7803911854410368,256,631,0.7798957439672535,0.7140915269593502,0.8602620087331548,109793,1576,0,0,0,0,0,0,114880,0,0.8661074862997413,88,343,0.8670193869573137,0.8025331030507757,0.9406207827254112,113055,1394,0.5235404891730399,387,119,0.5390710969073746,0.7002518891670019,0.4180451127813263,114096,278,0.8076208173491526,185,643,0.8087581749025697,0.7299454010916716,0.9037961518456038,112314,1738
2024-02-05 01:38:44,10.6min,2468ba97d2d84ad29bf89607cf4bb654,skillful-lamb-75,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,32,0.1,2e-05,bce,128,distilbert-base-uncased,0,344,0,0,0,0,224168,0,0.5780451122832229,796,607,0.5758524536596593,0.6128826530608337,0.5469550369945664,222148,961,0.03098106709170787,562,1,0.11892087551760437,0.89999999991,0.015761821365996916,223940,9,0.5832068786107723,723,925,0.5802850845332265,0.5548604427331305,0.6146055437096937,221711,1153,0,0,0,0,0,0,229760,0,0.624338623838271,590,617,0.6217159257532917,0.6191358024687537,0.6296296296292344,227550,1003,0.05087014720597697,709,0,0.16130206973426087,0.9999999999473684,0.02609890109886525,229032,19,0.5794304537263452,756,1031,0.5767537454730195,0.5442086648980795,0.61952692501227,226742,1231
2024-02-05 01:33:33,5.2min,47af254095de47238c75f1cd8b9bdddf,nebulous-bat-437,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,32,0.1,2e-05,bce,64,distilbert-base-uncased,0,239,0,0,0,0,112017,0,0.7638015368883023,437,239,0.7626410547404688,0.8205705705699545,0.7143790849668533,110487,1093,0.18387096755110302,497,9,0.2972084668717334,0.8636363636232782,0.10288808664241356,111693,57,0.6663697099843305,336,1162,0.6717209055251594,0.5628291948831592,0.8165938864624364,109262,1496,0,0,0,0,0,0,114880,0,0.796198521147684,351,228,0.794415419293247,0.8322295805733391,0.7631578947363271,113170,1131,0.26666666641458575,561,11,0.37494097629650575,0.9043478260790926,0.15639097744337385,114204,104,0.6833053686459266,294,1216,0.6904235905390869,0.5725834797889024,0.8471138845549417,111741,1629
2024-02-05 01:18:15,15.3min,6f89a854cc1f413bb6cd6746cb6e0a54,burly-carp-361,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,16,0.1,2e-05,bce,128,distilbert-base-uncased,0,344,0,0,0,0,224168,0,0.7512744830000226,357,570,0.75044669970746,0.7106598984767967,0.7968127490035306,222185,1400,0.373711339816449,426,60,0.4230190767335169,0.7073170731672814,0.2539404553410614,223881,145,0.7530343002912095,449,487,0.7509706418241495,0.7455590386620974,0.760660980809829,222149,1427,0,0,0,0,0,0,229760,0,0.7971870599831382,176,545,0.8000113575684772,0.7222222222218542,0.8895166352787888,227622,1417,0.384236452795601,533,92,0.4255577294628514,0.679442508708434,0.2678571428567749,228940,195,0.7832923827922765,393,489,0.7815782746712714,0.7652424387898391,0.8022143935577241,227284,1594
2024-02-05 01:10:27,7.8min,200c609bf2624833bf07f4c43e04126d,thoughtful-rat-723,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,16,0.1,2e-05,bce,64,distilbert-base-uncased,0,239,0,0,0,0,112017,0,0.8661624460630802,213,194,0.8643421441151115,0.8716082064851942,0.8607843137249276,110532,1317,0.5276872959364048,311,124,0.53709933615449,0.6621253405976509,0.4386281588439736,111578,243,0.7869442297762907,301,528,0.7845834098347109,0.7435648372992989,0.8356986899558757,109896,1531,0,0,0,0,0,0,114880,0,0.8927038621605851,130,195,0.8914819212525614,0.8739495798313679,0.9122807017537704,113203,1352,0.5477477472664021,361,141,0.5567888019857119,0.6831460674141951,0.45714285714216973,114074,304,0.8080614198480859,239,561,0.8070382446249327,0.7501113585742761,0.8757150286006886,112396,1684
2024-02-05 00:59:50,10.6min,2f5442c878cb494595d88e204d99a2af,learned-flea-742,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,32,0,2e-05,smooth_focal,128,distilbert-base-uncased,0,344,0,0,0,0,224168,0,0.6075358447961,846,331,0.6142198273822824,0.7334943639285559,0.5184974388158688,222424,911,0.04615384594017041,556,64,0.06978024764895055,0.1898734177191155,0.026269702276661526,223877,15,0.5620377973896463,508,1624,0.573078237436215,0.45721925133674557,0.7292110874196539,221012,1368,0,0,0,0,0,0,229760,0,0.6566011231020868,658,320,0.6592064493923951,0.7450199203181315,0.5869428750780998,227847,935,0.13106796095886747,674,42,0.20347875151911082,0.5624999999941406,0.07417582417572229,228990,54,0.5688530873684908,504,1744,0.5812322736445438,0.4595599628136165,0.7463512833413456,226029,1483
2024-02-05 00:54:34,5.3min,13afcf4e0e224e0bbfcf987330631e9a,illustrious-eel-389,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,32,0,2e-05,smooth_focal,64,distilbert-base-uncased,0,239,0,0,0,0,112017,0,0.7931601441887448,324,305,0.7903360088978647,0.7981469225673077,0.7882352941171319,110421,1206,0.191653786461132,492,31,0.27190844277458115,0.6666666666594981,0.11191335740052001,111671,62,0.6739281571008714,378,1029,0.6757218579323796,0.5855819573094702,0.7936681222703091,109395,1454,0,0,0,0,0,0,114880,0,0.8291556723229234,225,293,0.8270857946570717,0.8109677419349607,0.8481781376512495,113105,1257,0.2171136651329905,580,33,0.3020277228636538,0.7203389830447429,0.12781954887198824,114182,85,0.7014341585744661,309,1065,0.7054715736728804,0.6024636058228434,0.8393135725424653,111892,1614
2024-02-05 00:39:09,15.4min,bfa7c423e5c64121bf2dd934c2252c00,burly-chimp-363,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,16,0,2e-05,smooth_focal,128,distilbert-base-uncased,0,344,0,0,0,0,224168,0,0.7847642074821174,459,253,0.7847186754114277,0.8368794326235739,0.7387592487189876,222502,1298,0.37644046055336655,424,63,0.423706402672275,0.6999999999966667,0.25744308231128293,223878,147,0.7656765671568534,484,368,0.7641609495120119,0.7909090909086416,0.7420042643919286,222268,1392,0,0,0,0,0,0,229760,0,0.8527180778812804,244,222,0.8517178713352239,0.8586887332903509,0.8468298807276542,227945,1349,0.39805825201194084,523,97,0.4361415897500765,0.6788079470176198,0.2815934065930198,228935,205,0.7917199074986946,438,377,0.790029181699966,0.8042575285561764,0.7795671867132463,227396,1549
2024-02-05 00:31:31,7.6min,8051f5eec71d4177853dfa32881c09f3,wistful-dolphin-638,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,16,0,2e-05,smooth_focal,64,distilbert-base-uncased,0,239,0,0,0,0,112017,0,0.8737339630381072,236,138,0.8725382776336502,0.9036312849155701,0.8457516339863753,110588,1294,0.5128205123287647,304,171,0.5155964089656475,0.5938242280270931,0.45126353790532264,111531,250,0.7967522257968864,311,465,0.7939104668888438,0.7658610271899468,0.8302401746720359,109959,1521,0,0,0,0,0,0,114880,0,0.8983164978158955,148,154,0.8969867540988945,0.8965053763434835,0.9001349527659244,113244,1334,0.5034722217332854,375,197,0.5071815203152819,0.5954825462000093,0.436090225563254,114018,290,0.8265356260367349,241,465,0.8247124693567388,0.7834187238002872,0.8746749869990251,112492,1682
2024-02-05 00:20:59,10.5min,c612a4b7531a4f9eba6b702fc77e15d4,indecisive-robin-588,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,32,0,2e-05,focal,128,distilbert-base-uncased,0,344,0,0,0,0,224168,0,0.6132423979082912,678,683,0.6101880702279614,0.6123723041994255,0.6141149686962925,222072,1079,0,571,37,-0.0006482882040268484,0,0,223904,0,0.6026567228821129,583,1122,0.6037577158128414,0.5354037267078529,0.6892324093812957,221514,1293,0,0,0,0,0,0,229760,0,0.6704009428976752,456,662,0.6692126316234027,0.6320177876594597,0.7137476459505877,227505,1137,0.010928961737734777,724,0,0.07400804941867145,0.99999999975,0.005494505494497947,229032,4,0.616479723409843,558,1220,0.6191241495827212,0.5394488486219179,0.7191746351279722,226553,1429
2024-02-05 00:15:44,5.2min,9cfd4c0b397a4b1f98142e7d0e585066,bald-slug-215,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,32,0,2e-05,focal,64,distilbert-base-uncased,0,239,0,0,0,0,112017,0,0.7783489562607098,243,490,0.7772903009213428,0.7242543612826537,0.8411764705876855,110236,1287,0.3090745727249714,382,387,0.3056354864763941,0.30769230769175726,0.31046931407886197,111315,172,0.6863572428289038,368,970,0.6875507273635708,0.6014790468362361,0.7991266375541489,109454,1464,0,0,0,0,0,0,114880,0,0.8021944524148764,166,483,0.803222622074591,0.7315175097272199,0.8879892037780783,112915,1316,0.3753086414791702,437,322,0.37371305690510354,0.4145454545447008,0.3428571428566273,113893,228,0.7004200746822387,339,1016,0.702774269704941,0.6092307692305349,0.8237129485175124,111941,1584
2024-02-05 00:00:54,14.8min,da664cff61dd4d48ab432de27eb5f75c,merciful-ape-490,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,16,0,2e-05,focal,128,distilbert-base-uncased,0,344,0,0,0,0,224168,0,0.7503566328804595,442,433,0.748395151105843,0.7522883295190205,0.7484348320997448,222322,1315,0.4347826082238209,371,149,0.4469493455146455,0.5730659025771545,0.3502626970221537,223792,200,0.7335557669027701,337,781,0.7352763876607707,0.6633620689652313,0.8203624733471107,221855,1539,0,0,0,0,0,0,229760,0,0.815742396638514,225,393,0.8154297093389054,0.7768313458257939,0.8587570621463536,227774,1368,0.4775143085934097,436,203,0.48510193784372846,0.5898989898977982,0.40109890109835017,228829,292,0.7469662916402167,325,801,0.7489009495344042,0.6747868453103228,0.8364368394560461,226972,1662
2024-02-04 23:53:36,7.3min,baee43920abc40bfa433a139d2256fb6,monumental-conch-511,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,16,0,2e-05,focal,64,distilbert-base-uncased,0,239,0,0,0,0,112017,0,0.8370627161720258,202,315,0.8352750746887078,0.8082775410828921,0.867973856208583,110411,1328,0.4455324353028559,372,81,0.47513167789556415,0.6920152091228441,0.3285198555950749,111621,182,0.7887987432847808,325,482,0.7858351128195894,0.7576671694314944,0.8225982532746602,109942,1507,0,0,0,0,0,0,114880,0,0.8630523341933087,105,332,0.8633826358508326,0.8057343475712079,0.9291497975702232,113066,1377,0.47870182511769843,429,85,0.5089603409948475,0.7352024922095477,0.3548872180445791,114130,236,0.8171936753901693,269,471,0.8149754757273043,0.7783529411761043,0.8601144045757357,112486,1654
2024-02-04 23:43:05,10.5min,7e273af63d9443abb0c87cd27e27711f,bemused-stag-938,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,32,0,2e-05,bce,128,distilbert-base-uncased,0,344,0,0,0,0,224168,0,0.6184506584600981,795,392,0.6211396580764483,0.7104874446080425,0.5475241889581403,222363,962,0.006920415200961434,569,5,0.031393480772016064,0.2857142856734694,0.003502626970221537,223936,2,0.567881668807717,801,835,0.564230670098828,0.5628272251305954,0.5730277185498012,221801,1075,0,0,0,0,0,0,229760,0,0.6678105691675906,620,348,0.6686656566260262,0.7365632096890715,0.6107972379154986,227819,973,0.024291497941170796,719,4,0.09223894698672502,0.6923076922544379,0.012362637362620381,229028,9,0.5751795883034038,826,889,0.5714861119587935,0.5663414634143579,0.5842979365875268,226884,1161
2024-02-04 23:37:50,5.3min,ed87d564ad664550a93f47847d09a753,polite-conch-484,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,32,0,2e-05,bce,64,distilbert-base-uncased,0,239,0,0,0,0,112017,0,0.7730590572301941,365,319,0.7700638714054451,0.7850404312663174,0.7614379084962344,110407,1165,0.20845921422782743,485,39,0.28073585676286444,0.6388888888829732,0.12454873646186905,111663,69,0.6737488191499698,405,977,0.6740008801293343,0.5935940099831142,0.7789301310039416,109447,1427,0,0,0,0,0,0,114880,0,0.8169491520418303,277,263,0.8145777727435904,0.8208446866479422,0.8130904183530276,113135,1205,0.287822877930269,548,31,0.3715292226918714,0.7905405405351991,0.17593984962379558,114184,117,0.6945736429215227,355,1024,0.696583792594094,0.6049382716047049,0.8153926157042042,111933,1568
2024-02-04 23:23:04,14.8min,176d84d7dd5e4351b955d0af685c1f9b,likeable-colt-794,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,16,0,2e-05,bce,128,distilbert-base-uncased,0,344,0,0,0,0,224168,0,0.7597588062341762,560,197,0.7632365760289735,0.8586800573881932,0.6812749003980186,222558,1197,0.44928909902861486,334,247,0.44953928655693964,0.4896694214865916,0.4150612959712521,223694,237,0.7284042813041532,413,678,0.7275769792291655,0.6833255488086486,0.779850746268241,221958,1463,0,0,0,0,0,0,229760,0,0.8209693367905432,348,195,0.8208418387261008,0.864583333332733,0.7815442561200368,227972,1245,0.518731987973075,368,300,0.5179030674916355,0.545454545453719,0.49450549450481524,228732,360,0.7569346492432301,377,657,0.7563442170342808,0.7101896779882179,0.810266733769094,227116,1610
2024-02-04 23:15:45,7.3min,8f106af6505246349688d90ef4faa80a,fun-swan-608,LOCAL,/Users/dnarganes/repos/exscientia/ebi02201/src/ebi02201/train.py,dnarganes,FINISHED,16,0,2e-05,bce,64,distilbert-base-uncased,0,239,0,0,0,0,112017,0,0.8387871505085099,133,404,0.8392416467638947,0.7756801776786365,0.9130718954242398,110322,1397,0.49099099052057465,336,116,0.5049559271662714,0.6526946107764889,0.39350180505344134,111586,218,0.7648566762756417,191,818,0.7689472061985361,0.6673444489627217,0.8957423580781136,109606,1641,0,0,0,0,0,0,114880,0,0.8649969451362083,66,376,0.8670713372087551,0.7901785714281305,0.9554655870438897,113022,1416,0.5348189410307769,377,124,0.5482296316548797,0.6990291262118956,0.43308270676626603,114091,288,0.7710056590688622,152,900,0.7772506058436055,0.6630475477346826,0.9209568382730521,112057,1771
